	GSM1023434	GSM1023435	GSM1023436	GSM1023437	GSM1023438	GSM1023439
ENSG00000128159.12	3.23030079050766	5.68487441935116	6.05933765469445	3.49867181654832	3.64152006291892	7.13784027522777
ENSG00000100429.18	0.807575197626916	1.67202188804446	1.60757937777608	1.08579470168741	1.45660802516757	2.12882955576969
ENSG00000196576.15	6.05681398220187	10.7009400834845	12.9842949743453	6.15283664289532	13.4736242328	19.660367073873
ENSG00000100239.16	3.63408838932112	6.01927879696006	6.67763741537756	4.70511037397877	6.91888811954594	12.2720762626723
ENSG00000100241.21	2.2881297266096	4.45872503478523	3.33881870768878	2.53352097060395	4.73397608179459	9.51712036697037
ENSG00000025708.14	1.21136279644037	2.67523502087114	2.47319904273243	13.5121118432211	28.161088486573	21.6639713616562
ENSG00000205559.5	2.2881297266096	3.34404377608892	0.989279617092972	1.08579470168741	4.85536008389189	2.25405482375614
ENSG00000100299.18	1.07676693016922	1.89495813978372	2.96783885127892	1.08579470168741	0.728304012583783	3.88198330758002
ENSG00000184319.16	4.30706772067689	1.89495813978372	4.32809832478175	2.53352097060395	3.52013606082162	2.25405482375614
ENSG00000079974.17	6.05681398220187	7.91423693674378	14.2208944957115	5.06704194120791	7.28304012583783	9.26666983099746
ENSG00000182378.14	8.61413544135377	8.24864131435267	11.8713554051157	12.3056732857906	40.0567206921081	41.7000142394886
ENSG00000178605.13	6.19140984847302	8.13717318848304	8.28521679315364	8.44506990201318	19.0572883292757	21.7891966296427
ENSG00000167393.17	2.82651319169421	1.78349001391409	2.96783885127892	1.20643855743045	4.00567206921081	4.38288437952583
ENSG00000198223.16	4.71085531949034	4.68166128652449	3.4624786598254	6.6354120658675	8.6182641489081	10.6441477788484
ENSG00000185291.11	2.82651319169421	5.12753379000301	6.3066575589677	3.01609639357613	2.30629603984865	3.75675803959357
ENSG00000169100.14	55.4534969037149	74.5721762067829	101.277500799893	62.0109418519253	97.9568896925188	126.227070130344
ENSG00000236871.7	0.942171063898069	1.67202188804446	0.989279617092972	0.723863134458272	1.09245601887567	3.88198330758002
ENSG00000169093.16	2.82651319169421	2.8981712726104	4.32809832478175	2.17158940337482	3.03460005243243	5.7603623273768
ENSG00000197976.12	15.7477163537249	16.3858145028357	15.8284738734876	19.3030169188873	16.6296082873297	19.5351418058865
ENSG00000169084.14	4.8454511857615	6.79955567804747	4.94639808546486	3.25738410506223	4.2484400734054	5.88558759536325
ENSG00000214717.12	9.9600941040653	9.92066320239713	10.140116075203	9.89279617092972	9.95348817197837	15.2774826943472
ENSG00000223773.7	20.3239758069441	20.9560076634906	19.0436326290397	18.3378660729429	14.687464253773	14.9018068903878
ENSG00000230542.6	0.672979331355763	2.56376689500151	0.865619664956351	1.20643855743045	1.21384002097297	1.50270321583743
ENSG00000002586.20	78.3347941698109	55.7340629348153	81.8628883144435	51.0323509793082	52.4378889060324	67.3711941767113
ENSG00000124343.13	82.5072660242166	90.5121182061401	118.095254290474	50.6704194120791	87.2750975079567	92.1657972380288
ENSG00000056998.20	20.5931675394864	33.5519058867588	121.310413046026	24.2494150043521	50.3743608703783	65.7432656928874
ENSG00000006756.16	11.9790320981326	14.9367288665305	18.4253328683566	11.2198785841032	12.0170162076324	15.0270321583743
ENSG00000062096.14	2.82651319169421	1.67202188804446	1.97855923418594	17.9759345057138	32.4095285599784	17.2810869821304
ENSG00000228459.4	1.34595866271153	2.45229876913187	1.36025947350284	0.844506990201318	1.21384002097297	1.25225267986452
